vehicle id;make;model;year;tank_capacity;initial_odometer;archive;fill up id;vehicle_id;date;mileage;fuel_added;cost;is_partial_fill_up;comment;tags
4;Kia;Soul 4U;2010;48;500;1;620;4;2012-12-17 00:00:00;453.4;38.627;47.01;0;;
4;Kia;Soul 4U;2010;48;500;1;621;4;2012-12-21 00:00:00;439.6;35.285;45.02;0;;
4;Kia;Soul 4U;2010;48;500;1;622;4;2013-01-04 00:00:00;415.4;36.035;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;623;4;2013-01-09 00:00:00;422.8;32.337;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;624;4;2013-01-14 00:00:00;426.4;29.66;36.01;0;;
4;Kia;Soul 4U;2010;48;500;1;625;4;2013-01-17 00:00:00;423.1;37.377;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;626;4;2013-01-22 00:00:00;387.2;32.761;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;627;4;2013-01-26 00:00:00;376.3;35.807;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;628;4;2013-01-31 00:00:00;275.5;26.564;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;629;4;2013-02-06 00:00:00;384.4;29.497;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;630;4;2013-02-11 00:00:00;360.2;32.137;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;631;4;2013-02-15 00:00:00;449.7;35.267;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;632;4;2013-02-20 00:00:00;390.6;32.705;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;633;4;2013-02-25 00:00:00;429.7;33.937;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;634;4;2013-03-01 00:00:00;367.3;34.122;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;635;4;2013-03-04 00:00:00;455.0;34.404;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;636;4;2013-03-08 00:00:00;423.4;35.075;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;637;4;2013-03-16 00:00:00;420.4;42.405;55.0;0;;
4;Kia;Soul 4U;2010;48;500;1;638;4;2013-03-22 00:00:00;440.2;34.695;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;639;4;2013-03-28 00:00:00;504.6;38.533;50.02;0;;
4;Kia;Soul 4U;2010;48;500;1;640;4;2013-04-05 00:00:00;454.0;40.069;50.01;0;;
4;Kia;Soul 4U;2010;48;500;1;641;4;2013-04-11 00:00:00;483.9;37.286;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;642;4;2013-04-16 00:00:00;425.1;36.672;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;643;4;2013-04-21 00:00:00;457.1;35.802;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;644;4;2013-04-25 00:00:00;488.2;36.797;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;645;4;2013-05-01 00:00:00;433.8;36.917;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;646;4;2013-05-08 00:00:00;474.4;37.095;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;647;4;2013-05-14 00:00:00;488.2;37.131;46.01;0;;
4;Kia;Soul 4U;2010;48;500;1;648;4;2013-05-19 00:00:00;461.1;34.646;44.66;0;;
4;Kia;Soul 4U;2010;48;500;1;649;4;2013-05-24 00:00:00;312.2;37.097;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;650;4;2013-05-31 00:00:00;433.0;37.01;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;651;4;2013-06-06 00:00:00;498.3;36.41;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;652;4;2013-06-12 00:00:00;453.9;34.725;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;653;4;2013-06-16 00:00:00;418.8;15.886;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;654;4;2013-06-18 00:00:00;243.2;22.62;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;655;4;2013-06-21 00:00:00;253.9;32.37;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;656;4;2013-06-26 00:00:00;474.8;23.14;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;657;4;2013-06-28 00:00:00;338.1;36.107;45.03;0;;
4;Kia;Soul 4U;2010;48;500;1;658;4;2013-07-05 00:00:00;431.9;39.707;49.51;0;;
4;Kia;Soul 4U;2010;48;500;1;659;4;2013-07-12 00:00:00;524.7;39.187;51.22;0;;
4;Kia;Soul 4U;2010;48;500;1;660;4;2013-07-18 00:00:00;552.7;41.147;53.78;0;;
4;Kia;Soul 4U;2010;48;500;1;661;4;2013-07-24 00:00:00;439.5;33.234;43.4;0;;
4;Kia;Soul 4U;2010;48;500;1;662;4;2013-07-31 00:00:00;525.0;40.442;52.82;0;;
4;Kia;Soul 4U;2010;48;500;1;663;4;2013-08-08 00:00:00;487.7;37.05;48.05;0;;
4;Kia;Soul 4U;2010;48;500;1;664;4;2013-08-15 00:00:00;540.1;40.275;52.24;0;;
4;Kia;Soul 4U;2010;48;500;1;665;4;2013-08-20 00:00:00;511.3;39.4;50.67;0;;
4;Kia;Soul 4U;2010;48;500;1;666;4;2013-08-27 00:00:00;542.3;41.517;53.39;0;;
4;Kia;Soul 4U;2010;48;500;1;667;4;2013-09-04 00:00:00;452.8;29.66;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;668;4;2013-09-08 00:00:00;442.7;38.952;52.43;0;;
4;Kia;Soul 4U;2010;48;500;1;669;4;2013-09-15 00:00:00;536.2;40.417;54.0;0;;
4;Kia;Soul 4U;2010;48;500;1;670;4;2013-09-21 00:00:00;526.8;40.42;52.42;0;;
4;Kia;Soul 4U;2010;48;500;1;671;4;2013-09-27 00:00:00;452.9;37.85;47.2;0;;
4;Kia;Soul 4U;2010;48;500;1;672;4;2013-09-28 00:00:00;264.3;20.049;25.0;0;;
